digits,workload,pair_index,order_slot,mode,iterations,ns_per_op,cpu_ns_per_op
12,throughput256.FP64.div,0,1,nearest_even,1048576,2.638820648,2.411825180
12,throughput256.FP64.div,1,0,nearest_even,1048576,2.446770668,2.407876968
12,throughput256.FP64.div,1,1,toward_zero,1048576,2.661827087,2.485918045
12,throughput256.FP64.div,2,0,toward_zero,1048576,2.497993469,2.475525856
12,throughput256.FP64.div,2,1,nearest_even,1048576,2.443541527,2.411510468
12,throughput256.FP64.div,3,0,nearest_even,1048576,2.572471619,2.415951729
12,throughput256.FP64.div,3,1,toward_zero,1048576,2.666852951,2.486400604
12,throughput256.FP64.div,4,0,toward_zero,1048576,2.505886078,2.475384712
12,throughput256.FP64.div,4,1,nearest_even,1048576,2.575758934,2.417950630
12,throughput256.FP64.div,5,0,nearest_even,1048576,2.441831589,2.409769058
12,throughput256.FP64.div,5,1,toward_zero,1048576,2.627802849,2.481123924
12,throughput256.FP64.div,6,0,toward_zero,1048576,2.491954803,2.478413582
12,throughput256.FP64.div,6,1,nearest_even,1048576,2.432410240,2.408269882
12,throughput256.FP64.div,7,0,nearest_even,1048576,2.563041687,2.413288116
12,throughput256.FP64.div,7,1,toward_zero,1048576,2.487119675,2.475181580
12,throughput256.FP64.div,8,0,toward_zero,1048576,2.502962112,2.477619171
12,throughput256.FP64.div,8,1,nearest_even,1048576,2.579925537,2.414089203
12,exact_results.FP64.div,0,0,nearest_even,1048576,2.662744522,2.658313751
12,exact_results.FP64.div,0,1,toward_zero,1048576,2.844865799,2.627490044
12,exact_results.FP64.div,1,0,toward_zero,1048576,2.793758392,2.623215675
12,exact_results.FP64.div,1,1,nearest_even,1048576,2.846385002,2.662675858
12,exact_results.FP64.div,2,0,nearest_even,1048576,2.679560661,2.656741142
12,exact_results.FP64.div,2,1,toward_zero,1048576,2.617120743,2.612614632
12,exact_results.FP64.div,3,0,toward_zero,1048576,2.786497116,2.615302086
12,exact_results.FP64.div,3,1,nearest_even,1048576,2.670129776,2.657505989
12,exact_results.FP64.div,4,0,nearest_even,1048576,2.839582443,2.663946152
12,exact_results.FP64.div,4,1,toward_zero,1048576,2.623083115,2.608527184
12,exact_results.FP64.div,5,0,toward_zero,1048576,2.617092133,2.614146233
12,exact_results.FP64.div,5,1,nearest_even,1048576,2.859255791,2.664182663
12,exact_results.FP64.div,6,0,nearest_even,1048576,2.659811974,2.654437065
12,exact_results.FP64.div,6,1,toward_zero,1048576,2.925383568,2.614870071
12,exact_results.FP64.div,7,0,toward_zero,1048576,2.611158371,2.595710754
12,exact_results.FP64.div,7,1,nearest_even,1048576,2.799319267,2.639274597
12,exact_results.FP64.div,8,0,nearest_even,1048576,2.679331779,2.633485794
12,exact_results.FP64.div,8,1,toward_zero,1048576,2.591724396,2.588891029
12,halfway_ties.FP64.div,0,0,nearest_even,1048576,2.602502823,2.426776886
12,halfway_ties.FP64.div,0,1,toward_zero,1048576,2.619117737,2.594288826
12,halfway_ties.FP64.div,1,0,toward_zero,1048576,2.745603561,2.599450111
12,halfway_ties.FP64.div,1,1,nearest_even,1048576,2.450239182,2.428230286
12,halfway_ties.FP64.div,2,0,nearest_even,1048576,2.462526321,2.437840462
12,halfway_ties.FP64.div,2,1,toward_zero,1048576,2.762218475,2.598932266
12,halfway_ties.FP64.div,3,0,toward_zero,1048576,2.653429031,2.595933914
12,halfway_ties.FP64.div,3,1,nearest_even,1048576,2.722595215,2.441281319
12,halfway_ties.FP64.div,4,0,nearest_even,1048576,2.454576492,2.430083275
12,halfway_ties.FP64.div,4,1,toward_zero,1048576,2.631978989,2.598159790
12,halfway_ties.FP64.div,5,0,toward_zero,1048576,2.763163567,2.600538254
12,halfway_ties.FP64.div,5,1,nearest_even,1048576,2.430173874,2.425458908
12,halfway_ties.FP64.div,6,0,nearest_even,1048576,2.605369568,2.431254387
12,halfway_ties.FP64.div,6,1,toward_zero,1048576,2.618717194,2.595140457
12,halfway_ties.FP64.div,7,0,toward_zero,1048576,2.600915909,2.595524788
12,halfway_ties.FP64.div,7,1,nearest_even,1048576,2.625367165,2.437012672
12,halfway_ties.FP64.div,8,0,nearest_even,1048576,2.436337471,2.432263374
12,halfway_ties.FP64.div,8,1,toward_zero,1048576,2.760699272,2.595943451
12,exact_chain.FP64.div,0,0,nearest_even,1048576,3.775625229,3.761498451
12,exact_chain.FP64.div,0,1,toward_zero,1048576,3.919891357,3.745435715
12,exact_chain.FP64.div,1,0,toward_zero,1048576,3.878061295,3.734944344
12,exact_chain.FP64.div,1,1,nearest_even,1048576,3.781081200,3.754839897
12,exact_chain.FP64.div,2,0,nearest_even,1048576,3.912734985,3.761269569
12,exact_chain.FP64.div,2,1,toward_zero,1048576,3.725511551,3.714393616
12,exact_chain.FP64.div,3,0,toward_zero,1048576,4.044550896,3.760769844
12,exact_chain.FP64.div,3,1,nearest_even,1048576,3.877965927,3.758631706
12,exact_chain.FP64.div,4,0,nearest_even,1048576,3.803801537,3.760578156
12,exact_chain.FP64.div,4,1,toward_zero,1048576,3.888513565,3.750726700
12,exact_chain.FP64.div,5,0,toward_zero,1048576,3.760356903,3.747490883
12,exact_chain.FP64.div,5,1,nearest_even,1048576,3.907337189,3.760960579
12,exact_chain.FP64.div,6,0,nearest_even,1048576,3.758675575,3.753043175
12,exact_chain.FP64.div,6,1,toward_zero,1048576,3.905540466,3.765192986
12,exact_chain.FP64.div,7,0,toward_zero,1048576,3.926398277,3.774300575
12,exact_chain.FP64.div,7,1,nearest_even,1048576,3.976866722,3.769887924
12,exact_chain.FP64.div,8,0,nearest_even,1048576,3.941303253,3.758554459
12,exact_chain.FP64.div,8,1,toward_zero,1048576,3.751671791,3.734889030
12,inexact_chain.FP64.div,0,0,nearest_even,1048576,5.067542076,4.929648399
12,inexact_chain.FP64.div,0,1,toward_zero,1048576,3.760585785,3.733617783
12,inexact_chain.FP64.div,1,0,toward_zero,1048576,4.026894569,3.757849693
12,inexact_chain.FP64.div,1,1,nearest_even,1048576,5.092288017,4.945760727
12,inexact_chain.FP64.div,2,0,nearest_even,1048576,4.990684509,4.924451828
12,inexact_chain.FP64.div,2,1,toward_zero,1048576,3.917387962,3.750699043
12,inexact_chain.FP64.div,3,0,toward_zero,1048576,3.753057480,3.746946335
12,inexact_chain.FP64.div,3,1,nearest_even,1048576,5.425077438,4.912888527
12,inexact_chain.FP64.div,4,0,nearest_even,1048576,5.089737892,4.937552452
12,inexact_chain.FP64.div,4,1,toward_zero,1048576,4.049777985,3.764602661
12,inexact_chain.FP64.div,5,0,toward_zero,1048576,3.754346848,3.728887558
12,inexact_chain.FP64.div,5,1,nearest_even,1048576,5.083966255,4.929116249
12,inexact_chain.FP64.div,6,0,nearest_even,1048576,5.048298836,4.905964851
12,inexact_chain.FP64.div,6,1,toward_zero,1048576,3.735630035,3.720593452
12,inexact_chain.FP64.div,7,0,toward_zero,1048576,3.827573776,3.681064606
12,inexact_chain.FP64.div,7,1,nearest_even,1048576,5.045661926,4.910140038
12,inexact_chain.FP64.div,8,0,nearest_even,1048576,5.110509872,4.917043686
12,inexact_chain.FP64.div,8,1,toward_zero,1048576,3.870694160,3.724864960
12,throughput4096.FP64.mul_div,0,0,toward_zero,1048576,2.602320671,2.590307236
12,throughput4096.FP64.mul_div,0,1,nearest_even,1048576,2.565086365,2.412034988
12,throughput4096.FP64.mul_div,1,0,nearest_even,1048576,2.412325859,2.407056808
12,throughput4096.FP64.mul_div,1,1,toward_zero,1048576,2.733201027,2.606424332
12,throughput4096.FP64.mul_div,2,0,toward_zero,1048576,2.629169464,2.607086182
12,throughput4096.FP64.mul_div,2,1,nearest_even,1048576,2.417800903,2.413046837
12,throughput4096.FP64.mul_div,3,0,nearest_even,1048576,2.617952347,2.409312248
12,throughput4096.FP64.mul_div,3,1,toward_zero,1048576,2.639001846,2.607838631
12,throughput4096.FP64.mul_div,4,0,toward_zero,1048576,2.763135910,2.605411530
12,throughput4096.FP64.mul_div,4,1,nearest_even,1048576,2.562811852,2.411825180
12,throughput4096.FP64.mul_div,5,0,nearest_even,1048576,2.438420296,2.412735939
12,throughput4096.FP64.mul_div,5,1,toward_zero,1048576,2.771170616,2.607228279
12,throughput4096.FP64.mul_div,6,0,toward_zero,1048576,2.625988007,2.602499962
12,throughput4096.FP64.mul_div,6,1,nearest_even,1048576,2.556582451,2.408250809
12,throughput4096.FP64.mul_div,7,0,nearest_even,1048576,2.426419258,2.413621902
12,throughput4096.FP64.mul_div,7,1,toward_zero,1048576,2.624964714,2.603690147
12,throughput4096.FP64.mul_div,8,0,toward_zero,1048576,2.743978500,2.605992317
12,throughput4096.FP64.mul_div,8,1,nearest_even,1048576,2.428387642,2.405804634
12,throughput256.FP64.mul_div,0,0,nearest_even,1048576,2.400010109,2.397311211
12,throughput256.FP64.mul_div,0,1,toward_zero,1048576,2.746739388,2.593476295
12,throughput256.FP64.mul_div,1,0,toward_zero,1048576,2.580124855,2.575706482
12,throughput256.FP64.mul_div,1,1,nearest_even,1048576,2.647982597,2.387163162
12,throughput256.FP64.mul_div,2,0,nearest_even,1048576,2.404424667,2.391674042
12,throughput256.FP64.mul_div,2,1,toward_zero,1048576,2.594505310,2.589379311
12,throughput256.FP64.mul_div,3,0,toward_zero,1048576,2.727821350,2.581380844
12,throughput256.FP64.mul_div,3,1,nearest_even,1048576,2.389680862,2.379491806
12,throughput256.FP64.mul_div,4,0,nearest_even,1048576,2.525979042,2.401533127
12,throughput256.FP64.mul_div,4,1,toward_zero,1048576,2.619700432,2.591384888
12,throughput256.FP64.mul_div,5,0,toward_zero,1048576,2.578481674,2.575706482
12,throughput256.FP64.mul_div,5,1,nearest_even,1048576,2.524326324,2.386495590
12,throughput256.FP64.mul_div,6,0,nearest_even,1048576,2.403230667,2.393728256
12,throughput256.FP64.mul_div,6,1,toward_zero,1048576,2.717445374,2.592082977
12,throughput256.FP64.mul_div,7,0,toward_zero,1048576,2.599501610,2.575860023
12,throughput256.FP64.mul_div,7,1,nearest_even,1048576,2.413500786,2.379664421
12,throughput256.FP64.mul_div,8,0,nearest_even,1048576,2.671621323,2.408031464
12,throughput256.FP64.mul_div,8,1,toward_zero,1048576,2.595164299,2.581163406
12,exact_results.FP64.mul_div,0,0,toward_zero,1048576,2.771438599,2.634206772
12,exact_results.FP64.mul_div,0,1,nearest_even,1048576,2.623255730,2.601810455
12,exact_results.FP64.mul_div,1,0,nearest_even,1048576,2.576398849,2.571530342
12,exact_results.FP64.mul_div,1,1,toward_zero,1048576,2.741398811,2.602805138
12,exact_results.FP64.mul_div,2,0,toward_zero,1048576,2.605196953,2.593193054
12,exact_results.FP64.mul_div,2,1,nearest_even,1048576,2.704288483,2.577264786
12,exact_results.FP64.mul_div,3,0,nearest_even,1048576,2.620322227,2.587124825
12,exact_results.FP64.mul_div,3,1,toward_zero,1048576,2.608578682,2.595207214
12,exact_results.FP64.mul_div,4,0,toward_zero,1048576,2.757784843,2.599036217
12,exact_results.FP64.mul_div,4,1,nearest_even,1048576,2.763546944,2.608117104
12,exact_results.FP64.mul_div,5,0,nearest_even,1048576,2.794618607,2.645168304
12,exact_results.FP64.mul_div,5,1,toward_zero,1048576,2.574631691,2.550127983
12,exact_results.FP64.mul_div,6,0,toward_zero,1048576,2.566480637,2.555096626
12,exact_results.FP64.mul_div,6,1,nearest_even,1048576,2.791933060,2.634792328
12,exact_results.FP64.mul_div,7,0,nearest_even,1048576,2.635714531,2.621571541
12,exact_results.FP64.mul_div,7,1,toward_zero,1048576,2.710041046,2.571024895
12,exact_results.FP64.mul_div,8,0,toward_zero,1048576,2.611598015,2.597873688
12,exact_results.FP64.mul_div,8,1,nearest_even,1048576,2.543358803,2.538752556
12,halfway_ties.FP64.mul_div,0,0,toward_zero,1048576,2.644457817,2.618330002
12,halfway_ties.FP64.mul_div,0,1,nearest_even,1048576,2.416377068,2.413841248
12,halfway_ties.FP64.mul_div,1,0,nearest_even,1048576,2.580430984,2.431162834
12,halfway_ties.FP64.mul_div,1,1,toward_zero,1048576,2.765849113,2.622802734
12,halfway_ties.FP64.mul_div,2,0,toward_zero,1048576,2.746357918,2.616275787
12,halfway_ties.FP64.mul_div,2,1,nearest_even,1048576,2.429600716,2.406285286
12,halfway_ties.FP64.mul_div,3,0,nearest_even,1048576,2.432152748,2.419879913
12,halfway_ties.FP64.mul_div,3,1,toward_zero,1048576,2.768122673,2.632193565
12,halfway_ties.FP64.mul_div,4,0,toward_zero,1048576,2.620962143,2.610857010
12,halfway_ties.FP64.mul_div,4,1,nearest_even,1048576,2.412947655,2.408738136
12,halfway_ties.FP64.mul_div,5,0,nearest_even,1048576,2.578997612,2.435919762
12,halfway_ties.FP64.mul_div,5,1,toward_zero,1048576,2.630869865,2.628048897
12,halfway_ties.FP64.mul_div,6,0,toward_zero,1048576,2.745124817,2.617039680
12,halfway_ties.FP64.mul_div,6,1,nearest_even,1048576,2.416167259,2.401803970
12,halfway_ties.FP64.mul_div,7,0,nearest_even,1048576,2.431684494,2.428746223
12,halfway_ties.FP64.mul_div,7,1,toward_zero,1048576,2.935167313,2.639730453
12,halfway_ties.FP64.mul_div,8,0,toward_zero,1048576,2.629035950,2.614594460
12,halfway_ties.FP64.mul_div,8,1,nearest_even,1048576,2.538859367,2.410237312
12,exact_chain.FP64.mul_div,0,0,nearest_even,1048576,3.768478394,3.762633324
12,exact_chain.FP64.mul_div,0,1,toward_zero,1048576,3.903027534,3.756404877
12,exact_chain.FP64.mul_div,1,0,toward_zero,1048576,3.929368973,3.743485451
12,exact_chain.FP64.mul_div,1,1,nearest_even,1048576,3.727087975,3.712442398
12,exact_chain.FP64.mul_div,2,0,nearest_even,1048576,4.012696266,3.723787308
12,exact_chain.FP64.mul_div,2,1,toward_zero,1048576,3.712880135,3.696393013
12,exact_chain.FP64.mul_div,3,0,toward_zero,1048576,3.873551369,3.703052521
12,exact_chain.FP64.mul_div,3,1,nearest_even,1048576,3.844408989,3.715501785
12,exact_chain.FP64.mul_div,4,0,nearest_even,1048576,3.740445137,3.712902069
12,exact_chain.FP64.mul_div,4,1,toward_zero,1048576,3.829112053,3.699831009
12,exact_chain.FP64.mul_div,5,0,toward_zero,1048576,3.717456818,3.698616028
12,exact_chain.FP64.mul_div,5,1,nearest_even,1048576,3.876991272,3.729919434
12,exact_chain.FP64.mul_div,6,0,nearest_even,1048576,3.870293617,3.724281311
12,exact_chain.FP64.mul_div,6,1,toward_zero,1048576,3.850744247,3.706816673
12,exact_chain.FP64.mul_div,7,0,toward_zero,1048576,3.830430984,3.701102257
12,exact_chain.FP64.mul_div,7,1,nearest_even,1048576,3.744993210,3.719189644
12,exact_chain.FP64.mul_div,8,0,nearest_even,1048576,3.859773636,3.720259666
12,exact_chain.FP64.mul_div,8,1,toward_zero,1048576,3.709717751,3.695694923
12,inexact_chain.FP64.mul_div,0,0,toward_zero,1048576,3.880506516,3.701340675
12,inexact_chain.FP64.mul_div,0,1,nearest_even,1048576,4.990732193,4.857334137
12,inexact_chain.FP64.mul_div,1,0,nearest_even,1048576,4.986987114,4.853824615
12,inexact_chain.FP64.mul_div,1,1,toward_zero,1048576,3.717838287,3.701042175
12,inexact_chain.FP64.mul_div,2,0,toward_zero,1048576,3.838495255,3.703270912
12,inexact_chain.FP64.mul_div,2,1,nearest_even,1048576,4.932868004,4.811477661
12,inexact_chain.FP64.mul_div,3,0,nearest_even,1048576,4.795186043,4.788013458
