digits,workload,pair_index,order_slot,mode,iterations,ns_per_op,cpu_ns_per_op
12,halfway_ties.FP64.div,1,0,toward_zero,1048576,2.524216652,2.520298958
12,halfway_ties.FP64.div,1,1,nearest_even,1048576,2.472267151,2.469190598
12,halfway_ties.FP64.div,2,0,nearest_even,1048576,2.549870491,2.505969048
12,halfway_ties.FP64.div,2,1,toward_zero,1048576,2.531124115,2.526881218
12,halfway_ties.FP64.div,3,0,toward_zero,1048576,2.516562462,2.512617111
12,halfway_ties.FP64.div,3,1,nearest_even,1048576,2.478553772,2.473567963
12,halfway_ties.FP64.div,4,0,nearest_even,1048576,2.537745476,2.493068695
12,halfway_ties.FP64.div,4,1,toward_zero,1048576,2.525820732,2.521426201
12,halfway_ties.FP64.div,5,0,toward_zero,1048576,2.516084671,2.511183739
12,halfway_ties.FP64.div,5,1,nearest_even,1048576,2.468187332,2.464930534
12,halfway_ties.FP64.div,6,0,nearest_even,1048576,2.542082787,2.499379158
12,halfway_ties.FP64.div,6,1,toward_zero,1048576,2.536885262,2.531812668
12,halfway_ties.FP64.div,7,0,toward_zero,1048576,2.516237259,2.511147499
12,halfway_ties.FP64.div,7,1,nearest_even,1048576,2.484458923,2.479549408
12,halfway_ties.FP64.div,8,0,nearest_even,1048576,2.549937248,2.503170013
12,halfway_ties.FP64.div,8,1,toward_zero,1048576,2.529060364,2.523033142
12,exact_chain.FP64.div,0,0,nearest_even,1048576,3.808863640,3.801598549
12,exact_chain.FP64.div,0,1,toward_zero,1048576,3.798515320,3.792195320
12,exact_chain.FP64.div,1,0,toward_zero,1048576,3.845601082,3.802659035
12,exact_chain.FP64.div,1,1,nearest_even,1048576,3.809742928,3.803233147
12,exact_chain.FP64.div,2,0,nearest_even,1048576,3.855938911,3.811973572
12,exact_chain.FP64.div,2,1,toward_zero,1048576,3.789084435,3.782518387
12,exact_chain.FP64.div,3,0,toward_zero,1048576,3.784049988,3.777909279
12,exact_chain.FP64.div,3,1,nearest_even,1048576,3.848323822,3.805441856
12,exact_chain.FP64.div,4,0,nearest_even,1048576,3.804544449,3.798157692
12,exact_chain.FP64.div,4,1,toward_zero,1048576,3.784479141,3.778045654
12,exact_chain.FP64.div,5,0,toward_zero,1048576,3.841216087,3.797366142
12,exact_chain.FP64.div,5,1,nearest_even,1048576,3.801018715,3.794757843
12,exact_chain.FP64.div,6,0,nearest_even,1048576,3.849823952,3.808958054
12,exact_chain.FP64.div,6,1,toward_zero,1048576,3.809484482,3.803021431
12,exact_chain.FP64.div,7,0,toward_zero,1048576,3.783648491,3.777510643
12,exact_chain.FP64.div,7,1,nearest_even,1048576,3.849184036,3.805389404
12,exact_chain.FP64.div,8,0,nearest_even,1048576,3.805212975,3.798243523
12,exact_chain.FP64.div,8,1,toward_zero,1048576,3.782148361,3.776451111
12,inexact_chain.FP64.div,0,0,nearest_even,1048576,5.152501106,5.107964516
12,inexact_chain.FP64.div,0,1,toward_zero,1048576,3.790986061,3.784712791
12,inexact_chain.FP64.div,1,0,toward_zero,1048576,3.839352608,3.796800613
12,inexact_chain.FP64.div,1,1,nearest_even,1048576,5.099282265,5.089834213
12,inexact_chain.FP64.div,2,0,nearest_even,1048576,5.145077705,5.101684570
12,inexact_chain.FP64.div,2,1,toward_zero,1048576,3.776855469,3.771185875
12,inexact_chain.FP64.div,3,0,toward_zero,1048576,3.789687157,3.783607483
12,inexact_chain.FP64.div,3,1,nearest_even,1048576,5.147819519,5.100638390
12,inexact_chain.FP64.div,4,0,nearest_even,1048576,5.095498085,5.086147308
12,inexact_chain.FP64.div,4,1,toward_zero,1048576,3.833456993,3.791183472
12,inexact_chain.FP64.div,5,0,toward_zero,1048576,3.786896706,3.780961037
12,inexact_chain.FP64.div,5,1,nearest_even,1048576,5.143624306,5.099587440
12,inexact_chain.FP64.div,6,0,nearest_even,1048576,5.095450401,5.087156296
12,inexact_chain.FP64.div,6,1,toward_zero,1048576,3.784872055,3.778486252
12,inexact_chain.FP64.div,7,0,toward_zero,1048576,3.834183693,3.792510986
12,inexact_chain.FP64.div,7,1,nearest_even,1048576,5.095679283,5.086038589
12,inexact_chain.FP64.div,8,0,nearest_even,1048576,5.147370338,5.100440025
12,inexact_chain.FP64.div,8,1,toward_zero,1048576,3.789887428,3.783758163
12,throughput4096.FP64.mul_div,0,0,toward_zero,1048576,2.581439018,2.539401054
12,throughput4096.FP64.mul_div,0,1,nearest_even,1048576,2.433647156,2.428413391
12,throughput4096.FP64.mul_div,1,0,nearest_even,1048576,2.448925018,2.444064140
12,throughput4096.FP64.mul_div,1,1,toward_zero,1048576,2.549794197,2.546756744
12,throughput4096.FP64.mul_div,2,0,toward_zero,1048576,2.589015961,2.547874451
12,throughput4096.FP64.mul_div,2,1,nearest_even,1048576,2.435223579,2.430302620
12,throughput4096.FP64.mul_div,3,0,nearest_even,1048576,2.449842453,2.446603775
12,throughput4096.FP64.mul_div,3,1,toward_zero,1048576,2.550997734,2.546019554
12,throughput4096.FP64.mul_div,4,0,toward_zero,1048576,2.587296486,2.546049118
12,throughput4096.FP64.mul_div,4,1,nearest_even,1048576,2.436685562,2.430688858
12,throughput4096.FP64.mul_div,5,0,nearest_even,1048576,2.452374458,2.447587967
12,throughput4096.FP64.mul_div,5,1,toward_zero,1048576,2.549267769,2.546001434
12,throughput4096.FP64.mul_div,6,0,toward_zero,1048576,2.586436272,2.546370506
12,throughput4096.FP64.mul_div,6,1,nearest_even,1048576,2.438395500,2.432921410
12,throughput4096.FP64.mul_div,7,0,nearest_even,1048576,2.450941086,2.447109222
12,throughput4096.FP64.mul_div,7,1,toward_zero,1048576,2.550682068,2.545763016
12,throughput4096.FP64.mul_div,8,0,toward_zero,1048576,2.556501389,2.539935112
12,throughput4096.FP64.mul_div,8,1,nearest_even,1048576,2.465206146,2.437977791
12,throughput256.FP64.mul_div,0,0,nearest_even,1048576,2.423814774,2.419021606
12,throughput256.FP64.mul_div,0,1,toward_zero,1048576,2.533493042,2.531344414
12,throughput256.FP64.mul_div,1,0,toward_zero,1048576,2.530110359,2.525201797
12,throughput256.FP64.mul_div,1,1,nearest_even,1048576,2.458470345,2.419631958
12,throughput256.FP64.mul_div,2,0,nearest_even,1048576,2.425401688,2.421961784
12,throughput256.FP64.mul_div,2,1,toward_zero,1048576,2.526318550,2.521350861
12,throughput256.FP64.mul_div,3,0,toward_zero,1048576,2.537467957,2.534182549
12,throughput256.FP64.mul_div,3,1,nearest_even,1048576,2.459454536,2.416025162
12,throughput256.FP64.mul_div,4,0,nearest_even,1048576,2.422668457,2.418118477
12,throughput256.FP64.mul_div,4,1,toward_zero,1048576,2.544576645,2.541931152
12,throughput256.FP64.mul_div,5,0,toward_zero,1048576,2.522190094,2.517270088
12,throughput256.FP64.mul_div,5,1,nearest_even,1048576,2.460371017,2.418759346
12,throughput256.FP64.mul_div,6,0,nearest_even,1048576,2.422533989,2.418426514
12,throughput256.FP64.mul_div,6,1,toward_zero,1048576,2.541949272,2.536771774
12,throughput256.FP64.mul_div,7,0,toward_zero,1048576,2.525218964,2.521550179
12,throughput256.FP64.mul_div,7,1,nearest_even,1048576,2.455078125,2.415416718
12,throughput256.FP64.mul_div,8,0,nearest_even,1048576,2.420002937,2.417119980
12,throughput256.FP64.mul_div,8,1,toward_zero,1048576,2.554896355,2.550844193
12,exact_results.FP64.mul_div,0,0,toward_zero,1048576,2.569150925,2.566839218
12,exact_results.FP64.mul_div,0,1,nearest_even,1048576,2.604187965,2.563429832
12,exact_results.FP64.mul_div,1,0,nearest_even,1048576,2.543497086,2.538919449
12,exact_results.FP64.mul_div,1,1,toward_zero,1048576,2.550194740,2.546727180
12,exact_results.FP64.mul_div,2,0,toward_zero,1048576,2.544414520,2.541768074
12,exact_results.FP64.mul_div,2,1,nearest_even,1048576,2.586646080,2.544299126
12,exact_results.FP64.mul_div,3,0,nearest_even,1048576,2.538423538,2.533732414
12,exact_results.FP64.mul_div,3,1,toward_zero,1048576,2.543458939,2.540889740
12,exact_results.FP64.mul_div,4,0,toward_zero,1048576,2.544633865,2.539542198
12,exact_results.FP64.mul_div,4,1,nearest_even,1048576,2.589741707,2.548008919
12,exact_results.FP64.mul_div,5,0,nearest_even,1048576,2.537018776,2.533962250
12,exact_results.FP64.mul_div,5,1,toward_zero,1048576,2.543191910,2.538568497
12,exact_results.FP64.mul_div,6,0,toward_zero,1048576,2.545742989,2.540650368
12,exact_results.FP64.mul_div,6,1,nearest_even,1048576,2.586502075,2.545043945
12,exact_results.FP64.mul_div,7,0,nearest_even,1048576,2.540439606,2.535451889
12,exact_results.FP64.mul_div,7,1,toward_zero,1048576,2.545646667,2.540660858
12,exact_results.FP64.mul_div,8,0,toward_zero,1048576,2.540841103,2.537860870
12,exact_results.FP64.mul_div,8,1,nearest_even,1048576,2.586407661,2.544795990
12,halfway_ties.FP64.mul_div,0,0,toward_zero,1048576,2.569839478,2.565503120
12,halfway_ties.FP64.mul_div,0,1,nearest_even,1048576,2.446813583,2.443279266
12,halfway_ties.FP64.mul_div,1,0,nearest_even,1048576,2.505249977,2.462836266
12,halfway_ties.FP64.mul_div,1,1,toward_zero,1048576,2.564679146,2.561031342
12,halfway_ties.FP64.mul_div,2,0,toward_zero,1048576,2.556253433,2.551264763
12,halfway_ties.FP64.mul_div,2,1,nearest_even,1048576,2.442523956,2.437584877
12,halfway_ties.FP64.mul_div,3,0,nearest_even,1048576,2.504284859,2.464621544
12,halfway_ties.FP64.mul_div,3,1,toward_zero,1048576,2.568931580,2.563189507
12,halfway_ties.FP64.mul_div,4,0,toward_zero,1048576,2.550902367,2.546365738
12,halfway_ties.FP64.mul_div,4,1,nearest_even,1048576,2.437306404,2.434278488
12,halfway_ties.FP64.mul_div,5,0,nearest_even,1048576,2.507734299,2.466245651
12,halfway_ties.FP64.mul_div,5,1,toward_zero,1048576,2.567995071,2.563124657
12,halfway_ties.FP64.mul_div,6,0,toward_zero,1048576,2.555670738,2.552422523
12,halfway_ties.FP64.mul_div,6,1,nearest_even,1048576,2.439254761,2.433735847
12,halfway_ties.FP64.mul_div,7,0,nearest_even,1048576,2.507848740,2.466906548
12,halfway_ties.FP64.mul_div,7,1,toward_zero,1048576,2.568969727,2.564250946
