digits,workload,pair_index,order_slot,mode,iterations,ns_per_op,cpu_ns_per_op
12,inexact_chain.FP64.mul,1,1,nearest_even,1048576,4.606029510,4.599158287
12,inexact_chain.FP64.mul,2,0,nearest_even,1048576,4.573686600,4.565997124
12,inexact_chain.FP64.mul,2,1,toward_zero,1048576,3.799031258,3.793840408
12,inexact_chain.FP64.mul,3,0,toward_zero,1048576,3.807372093,3.802323341
12,inexact_chain.FP64.mul,3,1,nearest_even,1048576,4.586127281,4.576403618
12,inexact_chain.FP64.mul,4,0,nearest_even,1048576,4.647353172,4.625007629
12,inexact_chain.FP64.mul,4,1,toward_zero,1048576,3.794578552,3.787736893
12,inexact_chain.FP64.mul,5,0,toward_zero,1048576,3.793077469,3.784934998
12,inexact_chain.FP64.mul,5,1,nearest_even,1048576,4.585830688,4.579957008
12,inexact_chain.FP64.mul,6,0,nearest_even,1048576,4.584436417,4.577302933
12,inexact_chain.FP64.mul,6,1,toward_zero,1048576,3.812693596,3.805588722
12,inexact_chain.FP64.mul,7,0,toward_zero,1048576,3.805490494,3.799505234
12,inexact_chain.FP64.mul,7,1,nearest_even,1048576,4.611389160,4.603379250
12,inexact_chain.FP64.mul,8,0,nearest_even,1048576,4.602542877,4.595121384
12,inexact_chain.FP64.mul,8,1,toward_zero,1048576,3.793403625,3.786701202
12,throughput4096.FP64.div,0,0,toward_zero,1048576,2.425744057,2.421887398
12,throughput4096.FP64.div,0,1,nearest_even,1048576,2.437000275,2.432836533
12,throughput4096.FP64.div,1,0,nearest_even,1048576,2.451666832,2.448801041
12,throughput4096.FP64.div,1,1,toward_zero,1048576,2.461508751,2.456692696
12,throughput4096.FP64.div,2,0,toward_zero,1048576,2.447701454,2.444052696
12,throughput4096.FP64.div,2,1,nearest_even,1048576,2.443869591,2.439179420
12,throughput4096.FP64.div,3,0,nearest_even,1048576,2.451943398,2.449546814
12,throughput4096.FP64.div,3,1,toward_zero,1048576,2.458096504,2.453139305
12,throughput4096.FP64.div,4,0,toward_zero,1048576,2.453376770,2.450035095
12,throughput4096.FP64.div,4,1,nearest_even,1048576,2.442914009,2.439619064
12,throughput4096.FP64.div,5,0,nearest_even,1048576,2.463294983,2.458766937
12,throughput4096.FP64.div,5,1,toward_zero,1048576,2.459118843,2.456159592
12,throughput4096.FP64.div,6,0,toward_zero,1048576,2.458030701,2.452718735
12,throughput4096.FP64.div,6,1,nearest_even,1048576,2.447939873,2.445123672
12,throughput4096.FP64.div,7,0,nearest_even,1048576,2.456205368,2.452012062
12,throughput4096.FP64.div,7,1,toward_zero,1048576,2.462319374,2.458012581
